date,returns
2020-01-02,0.0
2020-01-03,0.05409513536323271
2020-01-06,0.019010957639947573
2020-01-07,-0.0012215132859463114
2020-01-08,0.023015128026751448
2020-01-09,0.02521481279865566
2020-01-10,-0.008162969804472188
2020-01-13,0.034950913628455135
2020-01-14,-0.006122438041653541
2020-01-15,0.000627111040985923
2020-01-16,0.027882096080821876
2020-01-17,0.014934344714407072
2020-01-21,0.0021275180850419497
2020-01-22,-0.02441606448648472
2020-01-23,-0.023939026194681048
2020-01-24,0.034559695478413095
2020-01-27,-0.061823415645307654
2020-01-28,0.07157680415484093
2020-01-29,0.0036070425246508744
2020-01-30,0.011296004246299163
2020-01-31,-0.0491470397520222
2020-02-03,0.04592069460089732
2020-02-04,0.0683069007545976
2020-02-05,0.011564735007375307
2020-02-06,-0.009767083841977966
2020-02-07,0.004964577472440683
2020-02-10,-0.014436791970831893
2020-02-11,6.544383755159015e-05
2020-02-12,-0.011436255423343922
2020-02-13,0.0017282001228996183
2020-02-14,-0.0030819015461958847
2020-02-18,-0.0008840977489296417
2020-02-19,0.028934751098341312
2020-02-20,0.044253396262059194
2020-02-21,-0.057192523751459105
2020-02-24,-0.11522103948753763
2020-02-25,-0.0946499244395804
2020-02-26,0.010044483459822328
2020-02-27,-0.16242640179513754
2020-02-28,0.027011096504495444
2020-03-02,0.09902422814766974
2020-03-03,0.10297471156848105
2020-03-04,0.1463775879883756
2020-03-05,0.035516530184233036
2020-03-06,0.019962051928170018
2020-03-09,0.08301462039484075
2020-03-10,0.19090962538389333
2020-03-11,0.17158268322789944
2020-03-12,0.11066677773101004
2020-03-13,0.2732259448887285
2020-03-16,0.462549835915175
2020-03-17,0.09939837140573127
2020-03-18,0.2426778828859849
2020-03-19,-0.005179105322677999
2020-03-20,0.04079280898402669
2020-03-23,0.09304125759981663
2020-03-24,0.29016695309812746
2020-03-25,0.006761810466394198
2020-03-26,-0.06436782574061108
2020-03-27,0.038492410390037576
2020-03-30,-0.04327871802959666
2020-03-31,0.008889136799568848
2020-04-01,0.051769449915935094
2020-04-02,-0.023624807686946785
2020-04-03,0.015493578640649213
2020-04-06,0.3067583711809675
2020-04-07,-0.012577445730667505
2020-04-08,0.10019013422060298
2020-04-09,-0.06557783779523663
2020-04-13,0.03606084917721282
2020-04-14,0.13279808457531056
2020-04-15,-0.08114732747643771
2020-04-16,0.07356607634578777
2020-04-17,0.02595632827844996
2020-04-20,-0.06453374767872896
2020-04-21,-0.14046756789903356
2020-04-22,0.16748943366260685
2020-04-23,-0.025374997988068682
2020-04-24,0.0636430761865657
2020-04-27,0.0403969931047609
2020-04-28,-0.015608161416168309
2020-04-29,0.14348215803990627
2020-04-30,0.10650902757925693
2020-05-01,-0.15197308012532715
2020-05-04,0.028082804956489328
2020-05-05,0.05069166049886654
2020-05-06,0.03466373260808364
2020-05-07,-0.01566361210928783
2020-05-08,0.08739521224320576
2020-05-11,-0.002734299496385916
2020-05-12,0.023915007805808495
2020-05-13,-0.05384309451254455
2020-05-14,0.07990333023443888
2020-05-15,-0.0081168707756113
2020-05-18,0.1399292867221497
2020-05-19,-0.011986581321323766
2020-05-20,0.1137177699690678
2020-05-21,-0.07769522309619767
2020-05-22,-0.0036801269579029186
2020-05-26,0.03099791729637742
2020-05-27,-0.005710706321051521
2020-05-28,0.0654594560971586
2020-05-29,0.07596145542577702
2020-06-01,0.015624978451238197
2020-06-02,-0.06433538769051386
2020-06-03,0.01357354575543185
2020-06-04,0.009364574037235635
2020-06-05,-0.02401242347485531
2020-06-08,-0.009436688254408836
2020-06-09,-0.009015502637792923
2020-06-10,-0.007246344523005074
2020-06-11,0.1879560103959622
2020-06-12,0.04146081172946219
2020-06-15,-0.01481471171148182
2020-06-16,0.05300587752089254
2020-06-17,0.009737205290247351
2020-06-18,0.007714542208016415
2020-06-19,-0.020138334990832483
2020-06-22,0.026740282202855625
2020-06-23,0.008743105339241494
2020-06-24,-0.06719323179802096
2020-06-25,0.02460253920798623
2020-06-26,-0.05986190972784866
2020-06-29,0.034390782157539095
2020-06-30,0.0807350298906621
2020-07-01,-0.04181492304829491
2020-07-02,0.0372074326189244
2020-07-06,0.08019244565392276
2020-07-07,-0.036971115622280885
2020-07-08,0.041371227130248545
2020-07-09,0.03977686230323907
2020-07-10,-0.009967063073524499
2020-07-13,-0.04990652225296576
2020-07-14,0.05298202501258788
2020-07-15,-0.010015345740805794
2020-07-16,-0.012197986192573165
2020-07-17,0.018523210798791597
2020-07-20,0.061630764633631756
2020-07-21,-0.021163771423994608
2020-07-22,0.011991148843720892
2020-07-23,0.04966132797771998
2020-07-24,-0.04764880970710475
2020-07-27,0.0947248207138058
2020-07-28,-0.059142978431463614
2020-07-29,0.06476851495020543
2020-07-30,0.05853172417864472
2020-07-31,-0.016883734069871023
2020-08-03,0.05951161702116851
2020-08-04,0.0429605348733079
2020-08-05,0.0026667414620043283
2020-08-06,0.0053192977321974595
2020-08-07,0.03174597330878969
2020-08-10,0.0
2020-08-11,0.03589744100408077
2020-08-12,-0.030976391141052318
2020-08-13,-0.002124205832136533
2020-08-14,0.002130652977507735
2020-08-17,-0.014598533853043863
2020-08-18,-0.011041362560230554
2020-08-19,0.007953118893290916
2020-08-20,-0.017029876277884323
2020-08-21,-0.00817548616927577
2020-08-24,-0.007661010531753692
2020-08-25,-0.009255851470762883
2020-08-26,0.06401934534971318
2020-08-27,0.03714287722135191
2020-08-28,-0.006595114286090815
2020-08-31,0.004148291100805379
2020-09-01,-0.058809272969580766
2020-09-02,-0.08701247887231296
2020-09-03,0.17307689984356855
2020-09-04,-0.027728052125803444
2020-09-08,0.056827779082205
2020-09-09,0.08268657236311058
2020-09-10,-0.04153097990558432
2020-09-11,-0.0034898622683917522
2020-09-14,0.06322203811468816
2020-09-15,0.05142006491249284
2020-09-16,-0.03010792252147346
2020-09-17,0.018038007642487777
2020-09-18,0.015917155794598906
2020-09-21,-0.00481802600615028
2020-09-22,0.03624428421494831
2020-09-23,-0.07445356538877329
2020-09-24,0.02922250677268669
2020-09-25,0.04315144777235205
2020-09-28,0.08165467742640606
2020-09-29,0.00833478941525515
2020-09-30,0.001344509024908891
2020-10-01,0.062087870532687
2020-10-02,0.09202278521485957
2020-10-05,0.09761567720560232
2020-10-06,0.021574950007864108
2020-10-07,-0.02113576341443666
2020-10-08,-0.006603022007828612
2020-10-09,-0.017840990615972194
2020-10-12,-0.03693687490982375
2020-10-13,-0.0004735438750108327
2020-10-14,0.015251901481879465
2020-10-15,0.009144606993392103
2020-10-16,-0.014267411142024806
2020-10-19,-0.049689793990544844
2020-10-20,0.006454201356450631
2020-10-21,-0.0025940850522526474
2020-10-22,0.0005060996869469777
2020-10-23,-0.0027587115091728142
2020-10-26,0.01805743776011487
2020-10-27,-0.009483850440635069
2020-10-28,-0.09952475750652298
2020-10-29,0.07962400463679654
2020-10-30,0.02859586674621714
2020-11-02,-0.015528800223263025
2020-11-03,0.05949566321311573
2020-11-04,-0.05411994200894885
2020-11-05,0.1318810639656452
2020-11-06,0.0033800210838777103
2020-11-09,-0.061030452667933346
2020-11-10,0.02115534430142162
2020-11-11,-0.026615906347585545
2020-11-12,0.005295279294955048
2020-11-13,-0.010262697403586126
2020-11-16,-0.009008794649009728
2020-11-17,0.0030950904270966853
2020-11-18,0.009259216711642627
2020-11-19,-0.009796482373320287
2020-11-20,0.008243275428415851
2020-11-23,0.00020777179730928862
2020-11-24,0.04088703235118302
2020-11-25,0.01884145373547169
2020-11-27,0.03442268276463258
2020-11-30,0.005152165286481739
2020-12-01,-0.048653919568499925
2020-12-02,-0.006951439233020971
2020-12-03,-0.0016547869948570224
2020-12-04,-0.004907034813525405
2020-12-07,-0.006795267169477313
2020-12-08,-0.01220147615751022
2020-12-09,0.0864679545502865
2020-12-10,-0.0019389721146062413
2020-12-11,-0.0345103549136732
2020-12-14,0.03766136203568648
2020-12-15,0.04170079192129356
2020-12-16,-0.0022116640483021382
2020-12-17,0.020497023689493934
2020-12-18,-0.010893982294678174
2020-12-21,-0.0037282398785727245
2020-12-22,0.007888012678644937
2020-12-23,-0.015081398038792578
2020-12-24,0.02886699565207541
2020-12-28,0.03000294668769016
2020-12-29,0.002946127384181936
2020-12-30,-0.00016631895591456033
2020-12-31,0.010637710386749597
2021-01-04,0.012820329647373556
2021-01-05,0.05792975084475302
2021-01-06,0.008756926951284457
2021-01-07,-0.029832204098370875
2021-01-08,-0.014840375410835818
2021-01-11,0.0169714387113874
2021-01-12,0.0015431157489758636
2021-01-13,-0.0074940021138509335
2021-01-14,0.0060057991645367384
2021-01-15,0.009649731209457927
2021-01-19,-0.018065188041810537
2021-01-20,-0.027319729665700863
2021-01-21,0.024853454797734095
2021-01-22,-0.009069412644029244
2021-01-25,0.027755699822679884
2021-01-26,0.0010645751591844812
2021-01-27,-0.15135757354910362
2021-01-28,0.06004066973323513
2021-01-29,-0.06229273422655755
2021-02-01,-0.029911661726086614
2021-02-02,0.04839361056581836
2021-02-03,-0.011490897047500667
2021-02-04,-0.013980464303617678
2021-02-05,-0.0040212385743756485
2021-02-08,-0.007993698637061775
2021-02-09,0.00032219140250241854
2021-02-10,0.0025095042310099383
2021-02-11,-0.006363463375678463
2021-02-12,-0.006211807202168204
2021-02-16,0.002740979691253119
2021-02-17,0.006009903179538661
2021-02-18,0.005237992833015282
2021-02-19,0.005337547484678368
2021-02-22,0.031194561731855527
2021-02-23,0.0032544565546775966
2021-02-24,-0.0100933431186715
2021-02-25,0.042079650710701993
2021-02-26,0.06880440159803379
2021-03-01,0.09938689693393594
2021-03-02,0.019105367845164645
2021-03-03,0.034798061322335254
2021-03-04,0.01970706052915408
2021-03-05,0.09239497100463133
2021-03-08,0.03397670223936432
2021-03-09,0.17914238316978212
2021-03-10,0.003057730445336203
2021-03-11,-0.027935882681735438
2021-03-12,0.00971927771146466
2021-03-15,-0.01292615840509327
2021-03-16,-0.00654420518392413
2021-03-17,-0.004723849030263275
2021-03-18,0.03572495021032605
2021-03-19,-0.005074045557960158
2021-03-22,-0.021536093137370704
2021-03-23,0.005499791571396602
2021-03-24,0.0200394812054542
2021-03-25,0.00198591902505749
2021-03-26,-0.018111596202682878
2021-03-29,-0.0005642727731432893
2021-03-30,-0.01422105143212194
2021-03-31,0.0448823383553174
2021-04-01,0.05084361685384367
2021-04-05,0.06006241167814181
2021-04-06,-0.0023607523504157895
2021-04-07,0.0035543716597240733
2021-04-08,-0.03423853330895573
2021-04-09,0.018128100828356683
2021-04-12,0.03406291059538664
2021-04-13,0.005882404677779031
2021-04-14,0.036257422567512264
2021-04-15,-0.053047358053393855
2021-04-16,0.015494838949630954
2021-04-19,0.07511718043119846
2021-04-20,-0.04772731131489568
2021-04-21,0.0806150283781132
2021-04-22,-0.0679752466420327
2021-04-23,0.05713559856854052
2021-04-26,0.051307389946191585
2021-04-27,-0.02061128041183624
2021-04-28,-0.010295154508284193
2021-04-29,0.022577465284638585
2021-04-30,-0.08459433452934788
2021-05-03,-0.01634772846747919
2021-05-04,-0.05269149916256138
2021-05-05,0.017073622139248113
2021-05-06,0.02460228016969774
2021-05-07,0.043220086063645066
2021-05-10,-0.13539107211719356
2021-05-11,0.005637371115787576
2021-05-12,-0.12394891060053059
2021-05-13,0.0426589596506851
2021-05-14,0.08864650439758784
2021-05-17,-0.025994400925573095
2021-05-18,-0.02604488330863163
2021-05-19,0.058104780382578325
2021-05-20,0.08081109017177636
2021-05-21,-0.014434208777414593
