date,returns
2020-01-02,0.0
2020-01-03,0.06400232592400355
2020-01-06,0.011994532910142193
2020-01-07,-0.007462506794187755
2020-01-08,-0.0008847976704908327
2020-01-09,-0.02873714439226442
2020-01-10,-0.007328957279224223
2020-01-13,0.051887095052813234
2020-01-14,0.029954037979746308
2020-01-15,0.013982187751184552
2020-01-16,-0.017374565510708137
2020-01-17,-0.01319120869560276
2020-01-21,0.13680318162588612
2020-01-22,0.028270261969821343
2020-01-23,-0.0340167039745703
2020-01-24,-0.04148571829779283
2020-01-27,-0.12078526606822433
2020-01-28,0.023469102634447195
2020-01-29,0.015100403047598902
2020-01-30,-0.03195579810745391
2020-01-31,-0.07285135304870215
2020-02-03,0.02701030261041754
2020-02-04,0.08069325746918878
2020-02-05,0.011061877893110477
2020-02-06,-0.019069399182217003
2020-02-07,-0.02952227307744596
2020-02-10,0.021570886027953918
2020-02-11,0.05522454044532726
2020-02-12,0.041560002318322485
2020-02-13,0.038003513655213206
2020-02-14,0.0031731087109890224
2020-02-18,-0.009758835041614391
2020-02-19,0.021784465117794364
2020-02-20,-0.031472067469812605
2020-02-21,-0.002620616686070776
2020-02-24,-0.10036778644660228
2020-02-25,-0.03271052371515189
2020-02-26,0.04227057610179091
2020-02-27,-0.023754256208542136
2020-02-28,0.017210513716032588
2020-03-02,0.031505392148363676
2020-03-03,-0.01640265005702965
2020-03-04,0.030477364131825255
2020-03-05,-0.01171891967678535
2020-03-06,-0.06380562734754071
2020-03-09,-0.11942122341054985
2020-03-10,0.11849355775812828
2020-03-11,0.09903304948694075
2020-03-12,0.23025819164656786
2020-03-13,0.16103184403363768
2020-03-16,0.2605831478011929
2020-03-17,0.10973088269789903
2020-03-18,0.15448876390966843
2020-03-19,0.00877730153399046
2020-03-20,-0.030376844239888293
2020-03-23,-0.008973408085904492
2020-03-24,0.006788508832680201
2020-03-25,-0.044784997855992326
2020-03-26,-0.002595921755177602
2020-03-27,0.16947609202201627
2020-03-30,-0.1034282171119325
2020-03-31,-0.01477300773271193
2020-04-01,0.0034319781528025298
2020-04-02,-0.001222340128766576
2020-04-03,-0.005312188383328465
2020-04-06,0.00265355593069478
2020-04-07,-0.002357723427635504
2020-04-08,0.0024046209839837383
2020-04-09,-0.01915068110515555
2020-04-13,-0.0016979580323871041
2020-04-14,0.05272114983766894
2020-04-15,-0.07512114440510885
2020-04-16,0.01222738360293452
2020-04-17,0.05435682218172883
2020-04-20,-0.024549833036036063
2020-04-21,-0.08053699322727767
2020-04-22,0.06386877524327517
2020-04-23,-0.005145649178795175
2020-04-24,0.025861826531544133
2020-04-27,0.060504086854633904
2020-04-28,0.007131566119101584
2020-04-29,0.05035412942400486
2020-04-30,-0.08014987014650643
2020-05-01,-0.10179152063001429
2020-05-04,0.0226655315111236
2020-05-05,0.02925540914773975
2020-05-06,0.008613088279085612
2020-05-07,0.005123750618193056
2020-05-08,0.07051842803618817
2020-05-11,0.0002705411419908028
2020-05-12,0.022775221806631742
2020-05-13,0.004115073130829044
2020-05-14,-0.009016376157214859
2020-05-15,-0.04135614111438286
2020-05-18,0.11302819948716598
2020-05-19,-0.027907020093844402
2020-05-20,0.03668256622682398
2020-05-21,-0.07461521457064335
2020-05-22,-0.0864505579770726
2020-05-26,0.06733383142072569
2020-05-27,-0.01960795978805685
2020-05-28,0.011304425959011157
2020-05-29,0.06104888343700917
2020-06-01,0.058346941360423885
2020-06-02,0.056661480193882105
2020-06-03,0.04565217656197642
2020-06-04,-0.03742195626217895
2020-06-05,0.06047536201285357
2020-06-08,0.014871290109234322
2020-06-09,-0.015786184462988472
2020-06-10,0.02789449620732367
2020-06-11,-0.11465423892315604
2020-06-12,0.03295017789559026
2020-06-15,-0.028931947990191918
2020-06-16,0.024446471830368945
2020-06-17,0.009694134865956883
2020-06-18,0.012555496178589245
2020-06-19,0.005105584235056796
