date,returns
2010-01-04,0.0
2010-01-05,-0.013025783548923628
2010-01-06,0.0003431113314145292
2010-01-07,-0.0044636703203323426
2010-01-08,-0.003723547564902422
2010-01-11,0.009724662426762027
2010-01-12,-0.006837941200322762
2010-01-13,0.003413965288888671
2010-01-14,-0.00608405791364408
2010-01-15,-0.006790986417659749
2010-01-19,0.009642284635464462
2010-01-20,-0.01177761701289928
2010-01-21,-0.011954975207790836
2010-01-22,-0.016539722608955906
2010-01-25,0.0049494178389776254
2010-01-26,0.006428049012115959
2010-01-27,-0.0027435521185655443
2010-01-28,-0.007996336231440498
2010-01-29,-0.006514849525878556
2010-02-01,0.007895298154238102
2010-02-02,0.0062263107091653025
2010-02-03,-0.007192941304030799
2010-02-04,-0.020858156606490846
2010-02-05,-0.003322542984969334
2010-02-08,-0.01291015921720438
2010-02-09,0.00504610685881639
2010-02-10,-0.005523466713836217
2010-02-11,0.009867762611450982
2010-02-12,-0.003983323494503827
2010-02-16,0.01458224225657927
2010-02-17,-0.0047637872137226474
2010-02-18,0.004557072661604434
2010-02-19,0.018272313127469894
2010-02-22,-0.0007579350170607018
2010-02-23,-0.006773457015719404
2010-02-24,0.006151736760464329
2010-02-25,0.0035684391005297
2010-02-26,-0.010032825758620929
2010-03-01,0.014039487728253964
2010-03-02,0.0004632090534304064
2010-03-03,0.0017021755077381302
2010-03-04,0.0016978444082092587
2010-03-05,0.01131995907885943
2010-03-08,0.0045556907671288815
2010-03-09,-0.004385915875770461
2010-03-10,0.0014786916220403373
2010-03-11,0.003724421387725879
2010-03-12,-0.001951153202218686
2010-03-15,0.0018879047327539885
2010-03-16,0.008279782215382517
2010-03-17,0.006018119049589827
2010-03-18,0.0002879784565812521
2010-03-19,8.547652662407022e-05
2010-03-22,-0.0055035448786173195
2010-03-23,0.0009214876520762022
2010-03-24,-0.006969187841146744
2010-03-25,-0.006364908169164428
2010-03-26,0.004440140721787411
2010-03-29,0.01656014132878776
2010-03-30,-0.003159172251254286
2010-03-31,-0.004081119442776854
2010-04-01,0.014977680340092428
2010-04-05,0.0072767944815134026
2010-04-06,0.00569382814522773
2010-04-07,-0.004815191677932391
2010-04-08,-0.007049647458015833
2010-04-09,0.0064463152959926
2010-04-12,0.0009045494363056906
2010-04-13,-0.005118145900627065
2010-04-14,-0.006324759709537847
2010-04-15,0.0019000514276505645
2010-04-16,-0.0068874200360316655
2010-04-19,0.002898178551480125
2010-04-20,0.012102430447939082
2010-04-21,0.004457743568191315
2010-04-22,0.004740199043989764
2010-04-23,0.010922689492885862
2010-04-26,-0.003706293049061486
2010-04-27,-0.018084176436636186
2010-04-28,0.014334505725574482
2010-04-29,-0.001808155378687582
2010-04-30,0.005781802760310737
2010-05-03,0.015219449067924698
2010-05-04,-0.020788980885129434
2010-05-05,-0.010344212343434531
2010-05-06,-0.023196439354708605
2010-05-07,-0.008777732554047958
2010-05-10,0.03168893868611295
2010-05-11,0.003204851444555943
2010-05-12,0.0036229485219548413
2010-05-13,-0.0018998836005123417
2010-05-14,-0.010592319206805844
2010-05-17,0.004713988999096903
2010-05-18,-0.0050293343675175285
2010-05-19,-0.006046862505728564
2010-05-20,-0.034021711736445116
2010-05-21,0.0055681454524750314
2010-05-24,-0.007961612640813165
2010-05-25,-0.008043379078551929
2010-05-26,-0.005776749220222385
2010-05-27,0.020380977016287605
2010-05-28,0.0010538561985162427
2010-06-01,-0.018368759656835095
2010-06-02,0.02303998090965085
2010-06-03,0.009081888897792363
2010-06-04,-0.031756111648921545
2010-06-07,0.007148091062158982
2010-06-08,0.016555228260007816
2010-06-09,-0.005857735685452788
2010-06-10,0.030005344863170927
2010-06-11,-0.0004817776988838905
2010-06-14,0.0035018849516522165
2010-06-15,0.01844720846820178
2010-06-16,0.008975243988426234
2010-06-17,0.00999850886468219
2010-06-18,0.0030356223977083606
2010-06-21,-0.008021786431914306
2010-06-22,-0.023087117184704728
2010-06-23,-0.01020709914489235
2010-06-24,-0.002720911599418668
2010-06-25,0.0019274998746115714
2010-06-28,0.005279685189583619
2010-06-29,-0.024993829522212654
2010-06-30,-0.005369575438662631
2010-07-01,-0.0031757972590469668
2010-07-02,0.00022736564114046897
2010-07-06,0.00969111044300559
